LogName,Date,Time,ComputerName,SourceName,TaskCategory,EventType,Keywords,OpCode,EventCode,Type,RecordNumber,Message
System,2023-09-22,00:03:07,CLIENT-PC,Microsoft-Windows-Kernel-General,1,4,None,Info,12,4,2225,The operating system started at system time ‎2023‎-‎09‎-‎21T21:03:07.500000000Z.
System,2023-09-22,00:03:00,CLIENT-PC,Microsoft-Windows-Kernel-General,2,4,None,Info,13,4,2224,The operating system is shutting down at system time ‎2023‎-‎09‎-‎21T21:03:00.643317900Z.
System,2023-09-22,00:03:00,CLIENT-PC,Microsoft-Windows-Kernel-Power,103,4,None,Info,109,4,2223,"The kernel power manager has initiated a shutdown transition."
System,2023-09-22,00:02:56,CLIENT-PC,Microsoft-Windows-Dhcp-Client,Service State Event,4,None,ServiceStop,50037,4,2219,DHCPv4 client service is stopped. ShutDown Flag value is 1
System,2023-09-22,00:02:56,CLIENT-PC,Microsoft-Windows-DHCPv6-Client,Service State Event,4,None,ServiceStopWithRefCount,51057,4,2218,DHCPv6 client service stop is almost done.DHCP Context Ref count is 1
System,2023-09-22,00:02:56,CLIENT-PC,Microsoft-Windows-DHCPv6-Client,Service State Event,4,None,ServiceStop,51047,4,2217,DHCPv6 client service is stopped. ShutDown Flag value is 1
System,2023-09-22,00:02:56,CLIENT-PC,Microsoft-Windows-Dhcp-Client,Service State Event,4,None,ServiceShutdown,50106,4,2216,DHCPv4 is waiting on DHCPv6 service to stop
System,2023-09-22,00:02:56,CLIENT-PC,Microsoft-Windows-Dhcp-Client,Service State Event,4,None,ServiceShutdown,50105,4,2215,DHCPv4 client ProcessDHCPRequestForever received TERMINATE_EVENT
System,2023-09-22,00:02:56,CLIENT-PC,Microsoft-Windows-Dhcp-Client,Service State Event,4,None,ServiceShutdown,50104,4,2214,DHCPv4 client received shutdown notification
System,2023-09-22,00:02:56,CLIENT-PC,EventLog,None,4,Classic,None,6006,4,2213,The Event log service was stopped.
Application,2023-09-22,00:02:56,CLIENT-PC,Microsoft-Windows-User Profile Service,None,4,None,Info,1532,4,3185,The User Profile Service has stopped.
Security,2023-09-22,00:02:56,CLIENT-PC,Microsoft-Windows-Eventlog,Service shutdown,4,Audit Success,Info,1100,4,307332,The event logging service has shut down.
Application,2023-09-22,00:01:15,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3184,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:15Z. Reason: RulesEngine.
System,2023-09-22,00:00:46,CLIENT-PC,Microsoft-Windows-Winlogon,1102,4,None,Info,7002,4,2212,User Logoff Notification for Customer Experience Improvement Program
Application,2023-09-22,00:00:46,CLIENT-PC,Microsoft-Windows-Winlogon,None,4,Classic,None,6000,4,3183,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
Application,2023-09-22,00:00:46,CLIENT-PC,Microsoft-Windows-Winlogon,None,4,Classic,None,6000,4,3182,The winlogon notification subscriber <WSearch> was unavailable to handle a notification event.
System,2023-09-22,00:00:43,CLIENT-PC,User32,None,4,Classic,None,1074,4,2211,"The process C:\Windows\system32\MusNotificationUx.exe (CLIENT-PC) has initiated the restart of computer CLIENT-PC on behalf of user CLIENT-PC\Communication_LTD for the following reason: Operating System: Service pack (Planned)"
Application,2023-09-22,00:00:37,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3181,Offline downlevel migration succeeded.
System,2023-09-21,23:59:41,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2210,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.
Application,2023-09-21,23:56:45,CLIENT-PC,VSS,None,4,Classic,Info,8224,4,3180,The VSS service is shutting down due to idle timeout.
Application,2023-09-21,23:55:55,CLIENT-PC,gupdate,None,4,Classic,Info,0,4,3179,The operation completed successfully.
Application,2023-09-21,23:55:55,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3178,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:55Z. Reason: RulesEngine.
System,2023-09-21,23:55:52,CLIENT-PC,Microsoft-Windows-Service Control Manager,None,4,Classic,The operation completed successfully.,7045,4,2209,"A service was installed in the system."
System,2023-09-21,23:55:30,CLIENT-PC,Microsoft-Windows-Service Control Manager,None,4,Classic,The operation completed successfully.,7045,4,2208,"A service was installed in the system."
System,2023-09-21,23:55:30,CLIENT-PC,Microsoft-Windows-Service Control Manager,None,4,Classic,The operation completed successfully.,7045,4,2207,"A service was installed in the system."
Application,2023-09-21,23:55:26,CLIENT-PC,SecurityCenter,None,4,Classic,Info,15,4,3177,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Application,2023-09-21,23:55:24,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3176,Offline downlevel migration succeeded.
Application,2023-09-21,23:54:35,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3175,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:35Z. Reason: RulesEngine.
Application,2023-09-21,23:54:24,CLIENT-PC,Windows Error Reporting,None,4,Classic,Info,1001,4,3174,"Fault bucket 1525878191447436250, type 5"
Application,2023-09-21,23:54:21,CLIENT-PC,Application Error,Application Crashing Events,2,Classic,Info,1000,2,3173,"Faulting application name: Microsoft.Photos.exe, version: 2023.10070.17002.0, time stamp: 0x64b5a80d"
Application,2023-09-21,23:54:04,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3172,Offline downlevel migration succeeded.
Setup,2023-09-21,23:53:48,CLIENT-PC,Microsoft-Windows-Servicing,1,0,None,Info,4,0,26,A reboot is necessary before package KB5030211 can be changed to the Installed state.
Application,2023-09-21,23:52:19,CLIENT-PC,edgeupdate,None,4,Classic,Info,0,4,3171,Service stopped.
System,2023-09-21,23:51:43,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2206,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\Settings\settings.dat was cleared updating 180 keys and creating 8 modified pages.
Application,2023-09-21,23:50:17,CLIENT-PC,Windows Error Reporting,None,4,Classic,Info,1001,4,3170,"Fault bucket 2104549068006373076, type 5"
Application,2023-09-21,23:46:34,CLIENT-PC,SecurityCenter,None,4,Classic,Info,15,4,3169,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
System,2023-09-21,23:46:32,CLIENT-PC,Microsoft-Windows-WindowsUpdateClient,Windows Update Agent,4,"Installation, Success",Installation,19,4,2205,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.397.1353.0)
Application,2023-09-21,23:45:24,CLIENT-PC,SecurityCenter,None,4,Classic,Info,15,4,3168,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Application,2023-09-21,23:44:59,CLIENT-PC,Windows Error Reporting,None,4,Classic,Info,1001,4,3167,"Fault bucket INVALID_REQUEST, type 0"
System,2023-09-21,23:42:35,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2204,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\SystemAppData\Helium\UserClasses.dat was cleared updating 1 keys and creating 1 modified pages.
System,2023-09-21,23:42:35,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2203,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\SystemAppData\Helium\User.dat was cleared updating 1 keys and creating 1 modified pages.
Application,2023-09-21,23:41:34,CLIENT-PC,Windows Error Reporting,None,4,Classic,Info,1001,4,3166,"Fault bucket , type 0"
Application,2023-09-21,23:41:34,CLIENT-PC,Windows Error Reporting,None,4,Classic,Info,1001,4,3165,"Fault bucket , type 0"
System,2023-09-21,23:39:38,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2202,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
System,2023-09-21,23:36:27,CLIENT-PC,Microsoft-Windows-DistributedCOM,None,3,Classic,Info,10016,3,2201,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID "
Application,2023-09-21,23:35:49,CLIENT-PC,Microsoft-Windows-CAPI2,None,4,Classic,Info,4097,4,3164,"Successful auto update of third-party root certificate:: Subject: <CN=USERTrust ECC Certification Authority, O=The USERTRUST Network, L=Jersey City, S=New Jersey, C=US> Sha1 thumbprint: <D1CBCA5DB2D52A7F693B674DE5F05A1D0C957DF0>."
System,2023-09-21,23:35:38,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2200,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
System,2023-09-21,23:35:15,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2199,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.XboxIdentityProvider_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
System,2023-09-21,23:34:53,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2198,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.
Application,2023-09-21,23:33:33,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3163,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:33Z. Reason: RulesEngine.
System,2023-09-21,23:33:18,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2197,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.WindowsCamera_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
System,2023-09-21,23:33:08,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2196,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Application,2023-09-21,23:33:08,CLIENT-PC,ESENT,General,4,Classic,Info,330,4,3162,"Video.UI (10628,D,2) {12D3E340-232D-489E-87F3-8988660A1B68}: The database [C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\LocalState\Database\anonymous\tmp.edb] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat). Current default engine version: 9180 (0x23dc)."
Application,2023-09-21,23:33:08,CLIENT-PC,ESENT,General,4,Classic,Info,325,4,3161,"Video.UI (10628,D,35) {12D3E340-232D-489E-87F3-8988660A1B68}: The database engine created a new database (1, C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\LocalState\Database\anonymous\EntClientDb.edb). (Time=0 seconds) "
Application,2023-09-21,23:33:08,CLIENT-PC,ESENT,General,4,Classic,Info,641,4,3160,"Video.UI (10628,D,35) {12D3E340-232D-489E-87F3-8988660A1B68}: The log format feature version 8940 (0x22ec - 8.6.20) could not be used due to the current log format 8.5.16, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Application,2023-09-21,23:33:08,CLIENT-PC,ESENT,General,4,Classic,Info,330,4,3159,"Video.UI (10628,D,35) {12D3E340-232D-489E-87F3-8988660A1B68}: The database [C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\LocalState\Database\anonymous\EntClientDb.edb] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat). Current default engine version: 9180 (0x23dc)."
Application,2023-09-21,23:33:08,CLIENT-PC,ESENT,General,4,Classic,Info,105,4,3158,"Video.UI (10628,D,0) {12D3E340-232D-489E-87F3-8988660A1B68}: The database engine started a new instance (0). (Time=0 seconds) "
Application,2023-09-21,23:33:08,CLIENT-PC,ESENT,General,4,Classic,Info,102,4,3157,"Video.UI (10628,P,98) {12D3E340-232D-489E-87F3-8988660A1B68}: The database engine (10.00.19045.0000) is starting a new instance (0)."
Application,2023-09-21,23:33:02,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3156,Offline downlevel migration succeeded.
Application,2023-09-21,23:32:56,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3155,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:55Z. Reason: RulesEngine.
System,2023-09-21,23:32:38,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2195,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 4 keys and creating 2 modified pages.
System,2023-09-21,23:32:26,CLIENT-PC,Microsoft-Windows-WindowsUpdateClient,Windows Update Agent,4,"Installation, Started",Installation,43,4,2194,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.397.1353.0)
Application,2023-09-21,23:31:03,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3154,Offline downlevel migration succeeded.
Application,2023-09-21,23:29:30,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3153,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:30Z. Reason: RulesEngine.
Application,2023-09-21,23:28:59,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3152,Offline downlevel migration succeeded.
Application,2023-09-21,23:28:33,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3151,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:33Z. Reason: RulesEngine.
Application,2023-09-21,23:28:12,CLIENT-PC,SecurityCenter,None,4,Classic,Info,15,4,3150,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
System,2023-09-21,23:27:35,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2193,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.
Application,2023-09-21,23:27:28,CLIENT-PC,SecurityCenter,None,4,Classic,Info,15,4,3149,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
System,2023-09-21,23:27:09,CLIENT-PC,Microsoft-Windows-Service Control Manager,None,4,Classic,The operation completed successfully.,7040,4,2192,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
System,2023-09-21,23:26:06,CLIENT-PC,Microsoft-Windows-WindowsUpdateClient,Windows Update Agent,4,"Download, Started",Download,44,4,2191,Windows Update started downloading an update.
Application,2023-09-21,23:24:41,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3148,Offline downlevel migration succeeded.
Application,2023-09-21,23:24:35,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3147,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:35Z. Reason: RulesEngine.
System,2023-09-21,23:24:09,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2190,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat was cleared updating 1 keys and creating 1 modified pages.
System,2023-09-21,23:24:09,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2189,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\SystemAppData\Helium\User.dat was cleared updating 8 keys and creating 1 modified pages.
Application,2023-09-21,23:23:59,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3146,Offline downlevel migration succeeded.
System,2023-09-21,23:23:28,CLIENT-PC,Microsoft-Windows-Service Control Manager,None,4,Classic,The operation completed successfully.,7040,4,2188,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Application,2023-09-21,23:23:17,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3145,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:17Z. Reason: RulesEngine.
Application,2023-09-21,23:22:34,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3144,Offline downlevel migration succeeded.
Application,2023-09-21,23:21:54,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3143,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:53Z. Reason: RulesEngine.
System,2023-09-21,23:21:29,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2187,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Application,2023-09-21,23:21:09,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3142,Offline downlevel migration succeeded.
System,2023-09-21,23:20:16,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2185,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.XboxApp_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
System,2023-09-21,23:20:06,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2184,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.BingWeather_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Application,2023-09-21,23:19:24,CLIENT-PC,SecurityCenter,None,4,Classic,Info,15,4,3141,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
System,2023-09-21,23:19:23,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2183,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.Microsoft3DViewer_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Application,2023-09-21,23:19:22,CLIENT-PC,SecurityCenter,None,4,Classic,Info,1,4,3140,The Windows Security Center Service has started.
System,2023-09-21,23:19:21,CLIENT-PC,Microsoft-Windows-DistributedCOM,None,3,Classic,Info,10016,3,2182,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID "
System,2023-09-21,23:19:21,CLIENT-PC,Microsoft-Windows-DistributedCOM,None,3,Classic,Info,10016,3,2181,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID "
System,2023-09-21,23:19:21,CLIENT-PC,Microsoft-Windows-DistributedCOM,None,3,Classic,Info,10016,3,2180,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID "
System,2023-09-21,23:19:05,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2179,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.HEIFImageExtension_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Application,2023-09-21,23:18:59,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3139,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:59Z. Reason: RulesEngine.
System,2023-09-21,23:18:48,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2178,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.StorePurchaseApp_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
System,2023-09-21,23:18:39,CLIENT-PC,Microsoft-Windows-Service Control Manager,None,4,Classic,The operation completed successfully.,7040,4,2177,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
System,2023-09-21,23:18:32,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2176,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.WindowsStore_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 9 keys and creating 2 modified pages.
System,2023-09-21,23:18:14,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2175,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Application,2023-09-21,23:18:09,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3138,Offline downlevel migration succeeded.
System,2023-09-21,23:17:48,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2174,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\microsoft.windowscommunicationsapps_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 22 keys and creating 2 modified pages.
Application,2023-09-21,23:17:48,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3137,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:48Z. Reason: RulesEngine.
Application,2023-09-21,23:17:20,CLIENT-PC,Microsoft-Windows-Security-SPP,None,2,Classic,None,8198,2,3136,"License Activation (slui.exe) failed with the following error code:"
Application,2023-09-21,23:17:20,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1003,4,3135,"The Software Protection service has completed licensing status check."
Application,2023-09-21,23:17:20,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1003,4,3134,"The Software Protection service has completed licensing status check."
Application,2023-09-21,23:17:19,CLIENT-PC,Microsoft-Windows-Security-SPP,None,2,Classic,None,1014,2,3133,"Acquisition of End User License failed. hr=0xC004C008"
Application,2023-09-21,23:17:19,CLIENT-PC,Microsoft-Windows-Security-SPP,None,2,Classic,None,8200,2,3132,"License acquisition failure details. "
System,2023-09-21,23:17:14,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2173,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Settings\settings.dat was cleared updating 5 keys and creating 1 modified pages.
System,2023-09-21,23:17:09,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2172,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 35 keys and creating 3 modified pages.
Application,2023-09-21,23:17:09,CLIENT-PC,Microsoft-Windows-Search,Search service,4,Classic,NOTE:  This dummy error message is necessary to force MC to output        the above defines inside the FACILITY_WINDOWS guard instead        of leaving it empty.,1003,4,3131,The Windows Search Service started.
Application,2023-09-21,23:17:07,CLIENT-PC,ESENT,General,4,Classic,Info,326,4,3130,"SearchIndexer (676,D,50) Windows: The database engine attached a database (1, C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb). (Time=0 seconds) "
Application,2023-09-21,23:17:07,CLIENT-PC,ESENT,General,4,Classic,Info,105,4,3129,"SearchIndexer (676,D,0) Windows: The database engine started a new instance (0). (Time=0 seconds) "
Application,2023-09-21,23:17:07,CLIENT-PC,ESENT,Logging/Recovery,4,Classic,Info,302,4,3128,"SearchIndexer (676,U,98) Windows: The database engine has successfully completed recovery steps."
Application,2023-09-21,23:17:07,CLIENT-PC,ESENT,Logging/Recovery,4,Classic,Info,301,4,3127,"SearchIndexer (676,R,98) Windows: The database engine has finished replaying logfile C:\ProgramData\Microsoft\Search\Data\Applications\Windows\edb.jtx. "
Application,2023-09-21,23:17:07,CLIENT-PC,ESENT,Logging/Recovery,4,Classic,Info,300,4,3126,"SearchIndexer (676,R,98) Windows: The database engine is initiating recovery steps."
Application,2023-09-21,23:17:07,CLIENT-PC,edgeupdate,None,4,Classic,Info,0,4,3125,Service stopped.
Application,2023-09-21,23:17:06,CLIENT-PC,ESENT,General,4,Classic,Info,102,4,3124,"SearchIndexer (676,P,98) Windows: The database engine (10.00.19045.0000) is starting a new instance (0)."
System,2023-09-21,23:17:04,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2171,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\Settings\settings.dat was cleared updating 33 keys and creating 7 modified pages.
System,2023-09-21,23:17:01,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2170,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.
Application,2023-09-21,23:16:58,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3123,Offline downlevel migration succeeded.
System,2023-09-21,23:16:41,CLIENT-PC,Microsoft-Windows-Winlogon,1101,4,None,Info,7001,4,2169,User Logon Notification for Customer Experience Improvement Program
Application,2023-09-21,23:16:41,CLIENT-PC,Microsoft-Windows-Winlogon,None,4,Classic,None,6000,4,3122,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
Application,2023-09-21,23:16:41,CLIENT-PC,Microsoft-Windows-Winlogon,None,4,Classic,None,6003,4,3121,The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event.
System,2023-09-21,23:16:38,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2168,The access history in hive \??\C:\Windows\system32\Microsoft\Protect\Recovery\Recovery.dat was cleared updating 0 keys and creating 0 modified pages.
System,2023-09-21,23:16:38,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2167,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Microsoft\Windows\UsrClass.dat was cleared updating 3038 keys and creating 528 modified pages.
System,2023-09-21,23:16:38,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2166,The access history in hive \??\C:\Users\Communication_LTD\ntuser.dat was cleared updating 1673 keys and creating 219 modified pages.
Application,2023-09-21,23:15:52,CLIENT-PC,Microsoft-Windows-Security-SPP,None,0,Classic,None,903,0,3120,The Software Protection service has stopped.
Application,2023-09-21,23:15:52,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3119,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:14:52Z. Reason: RulesEngine.
Setup,2023-09-21,23:15:28,CLIENT-PC,Microsoft-Windows-Servicing,1,0,None,Info,1,0,25,Initiating changes for package KB5030211. Current state is Absent. Target state is Installed. Client id: UpdateAgentLCU.
System,2023-09-21,23:15:28,CLIENT-PC,Microsoft-Windows-Service Control Manager,None,4,Classic,The operation completed successfully.,7040,4,2165,The start type of the Windows Modules Installer service was changed from demand start to auto start.
